timestamp,factory_id,turbidity_ntu,ph,conductivity_us_cm,chromium_mg_l,copper_mg_l,tds_mg_l
2026-01-21 21:04:58,TX-B,298.03,8.13,2565.76,0.41,0.36,1551.27
2026-01-21 21:04:58,TX-C,350.61,8.60,1648.47,0.72,0.28,1763.32
2026-01-21 21:04:59,CH-1,233.17,6.52,3945.57,0.97,0.74,3937.75
2026-01-21 21:04:59,CH-2,192.19,5.92,5246.36,1.80,0.57,4058.24
2026-01-21 21:04:59,TX-A,268.68,9.03,3654.75,0.56,0.23,2474.89
2026-01-21 21:04:59,TX-B,270.45,9.16,2605.94,0.33,0.28,2492.39
2026-01-21 21:04:59,TX-C,367.25,7.37,2541.19,0.14,0.24,1967.09
2026-01-21 21:05:00,CH-1,232.36,8.54,2509.92,1.45,0.78,2547.51
2026-01-21 21:05:00,CH-2,135.67,5.02,1553.79,1.44,0.42,3397.27
2026-01-21 21:05:00,TX-A,294.45,8.24,2152.96,0.59,0.39,1860.23
2026-01-21 21:05:00,TX-B,480.36,7.51,2369.83,0.62,0.29,1656.32
2026-01-21 21:05:00,TX-C,358.04,9.43,2778.28,0.50,0.26,3104.67
2026-01-21 21:05:01,CH-1,243.14,4.73,5854.05,1.87,0.59,2612.98
2026-01-21 21:05:01,CH-2,192.26,5.05,2053.03,1.45,0.41,3173.46
2026-01-21 21:05:01,TX-A,396.39,7.31,2664.98,0.44,0.18,2501.63
2026-01-21 21:05:01,TX-B,366.68,7.74,3705.55,0.58,0.34,2235.52
2026-01-21 21:05:01,TX-C,347.36,8.78,2112.89,0.53,0.18,2178.05
2026-01-21 21:05:02,CH-1,267.14,5.15,3807.21,0.90,0.70,3548.93
2026-01-21 21:05:02,CH-2,160.08,3.93,2776.12,0.52,0.61,2646.88
2026-01-21 21:05:02,TX-A,315.43,8.15,2527.66,0.29,0.11,1639.40
2026-01-21 21:05:02,TX-B,422.45,8.13,2091.81,0.41,0.33,2444.36
2026-01-21 21:05:02,TX-C,433.37,8.38,2219.15,0.75,0.35,1817.53
2026-01-21 21:05:03,CH-1,306.77,4.25,5144.01,1.24,0.77,3267.05
2026-01-21 21:05:03,CH-2,186.30,6.20,4073.64,1.40,0.42,2944.26
2026-01-21 21:05:03,TX-A,408.07,5.62,3093.67,0.36,0.19,2229.86
2026-01-21 21:05:03,TX-B,377.81,7.20,1670.95,0.36,0.17,1876.13
2026-01-21 21:05:03,TX-C,469.27,8.53,1851.68,0.57,0.30,2389.16
2026-01-21 21:05:04,CH-1,290.54,8.34,4262.29,1.64,0.90,3365.60
2026-01-21 21:05:04,CH-2,166.31,6.61,5773.99,1.01,0.44,2496.94
2026-01-21 21:05:04,TX-A,292.27,10.03,2365.09,0.65,0.31,1864.23
2026-01-21 21:05:04,TX-B,349.45,8.55,2091.03,0.38,0.31,2816.63
2026-01-21 21:05:04,TX-C,331.33,7.35,2008.47,0.43,0.23,2887.53
2026-01-21 21:05:05,CH-1,221.28,5.22,1716.42,0.68,0.49,2991.70
2026-01-21 21:05:05,CH-2,155.63,4.74,3588.92,0.88,0.53,3926.74
2026-01-21 21:05:05,TX-A,344.16,9.75,2078.83,0.60,0.27,1998.81
2026-01-21 21:05:05,TX-B,381.49,6.22,2382.38,0.44,0.28,2362.67
2026-01-21 21:05:05,TX-C,284.37,9.26,2447.01,0.49,0.28,2490.62
2026-01-21 21:05:06,CH-1,231.97,5.97,3599.99,1.36,0.68,2683.44
2026-01-21 21:05:06,CH-2,199.53,5.12,3379.08,1.08,0.62,3466.52
2026-01-21 21:05:06,TX-A,278.84,10.55,3020.63,0.53,0.20,2142.65
2026-01-21 21:05:06,TX-B,337.21,7.74,2670.60,0.50,0.21,2042.98
2026-01-21 21:05:06,TX-C,390.50,9.27,2851.95,0.80,0.19,2621.41
2026-01-21 21:05:07,CH-1,183.46,6.95,4302.52,1.45,0.63,2048.00
2026-01-21 21:05:07,CH-2,233.83,5.65,3061.62,1.52,0.60,3869.24
2026-01-21 21:05:07,TX-A,374.86,9.26,3047.40,0.46,0.17,2344.27
2026-01-21 21:05:07,TX-B,340.17,7.48,2245.55,0.43,0.21,2192.29
2026-01-21 21:05:07,TX-C,383.88,7.36,2366.76,0.76,0.38,2593.52
2026-01-21 21:05:08,CH-1,238.31,6.00,3334.71,1.25,0.66,2795.08
2026-01-21 21:05:08,CH-2,269.56,4.81,4176.06,0.74,0.74,3883.93
2026-01-21 21:05:08,TX-A,310.55,8.87,2460.64,0.61,0.26,1842.91
2026-01-21 21:05:08,TX-B,304.29,8.27,3242.33,0.38,0.27,2340.81
2026-01-21 21:05:08,TX-C,471.68,8.69,2867.52,0.68,0.27,2257.15
2026-01-21 21:05:09,CH-1,264.96,6.97,2660.08,1.77,0.56,2960.36
2026-01-21 21:05:09,CH-2,175.33,5.48,4987.73,1.18,0.71,1886.70
2026-01-21 21:05:09,TX-A,257.37,6.66,2426.59,0.53,0.24,1969.74
2026-01-21 21:05:09,TX-B,323.19,6.84,2428.87,0.63,0.42,2512.95
2026-01-21 21:05:09,TX-C,306.75,8.16,2324.36,0.52,0.35,1599.64
2026-01-21 21:05:10,CH-1,253.91,7.62,3436.43,1.75,0.88,3286.95
2026-01-21 21:05:10,CH-2,239.07,7.33,2946.13,1.33,0.62,3908.97
2026-01-21 21:05:10,TX-A,279.83,8.46,1970.72,0.30,0.26,2820.92
2026-01-21 21:05:10,TX-B,319.87,7.52,3737.07,0.21,0.19,2512.77
2026-01-21 21:05:10,TX-C,383.89,7.65,3880.49,0.60,0.24,2450.57
2026-01-21 21:05:11,CH-1,281.51,8.12,1805.99,1.21,0.50,3559.41
2026-01-21 21:05:11,CH-2,211.47,6.90,4207.61,1.73,0.63,3104.64
2026-01-21 21:05:11,TX-A,337.80,8.11,3388.69,0.77,0.33,1371.42
2026-01-21 21:05:11,TX-B,342.58,8.87,2943.70,0.49,0.20,2082.60
2026-01-21 21:05:11,TX-C,293.46,7.31,2036.79,0.71,0.23,2466.93
2026-01-21 21:05:12,CH-1,254.04,5.36,2938.27,1.68,0.84,4067.49
2026-01-21 21:05:12,CH-2,156.82,6.91,4111.77,1.24,0.40,4220.23
2026-01-21 21:05:12,TX-A,292.25,7.13,3014.65,0.72,0.29,2650.91
2026-01-21 21:05:12,TX-B,387.65,9.26,2487.80,0.54,0.30,2173.58
2026-01-21 21:05:12,TX-C,341.05,7.01,2655.02,0.80,0.27,2121.62
2026-01-21 21:05:13,CH-1,178.74,6.72,3873.33,1.06,0.78,2850.97
2026-01-21 21:05:13,CH-2,193.73,5.51,4533.44,1.41,0.90,3157.67
2026-01-21 21:05:13,TX-A,507.63,8.57,2591.26,0.58,0.26,1570.34
2026-01-21 21:05:13,TX-B,313.13,8.75,1968.39,0.58,0.20,2758.86
2026-01-21 21:05:13,TX-C,392.19,7.66,4134.59,0.48,0.16,2324.23
2026-01-21 21:05:14,CH-1,204.45,5.71,3907.99,1.67,0.77,2954.43
2026-01-21 21:05:14,CH-2,288.85,7.48,3156.31,1.17,0.42,3070.48
2026-01-21 21:05:14,TX-A,339.15,6.10,2829.71,0.49,0.32,1973.47
2026-01-21 21:05:14,TX-B,298.53,9.08,1974.75,0.26,0.19,2039.31
2026-01-21 21:05:14,TX-C,381.30,7.68,2781.60,0.68,0.32,2864.64
2026-01-21 21:05:15,CH-1,197.99,6.89,3926.14,0.33,0.51,3518.84
2026-01-21 21:05:15,CH-2,142.09,5.27,4751.80,1.31,0.65,3362.66
2026-01-21 21:05:15,TX-A,340.11,7.78,3142.72,0.51,0.32,1587.73
2026-01-21 21:05:15,TX-B,387.99,7.61,2806.79,0.29,0.27,3248.51
2026-01-21 21:05:15,TX-C,421.24,7.80,2831.66,0.30,0.12,2289.91
2026-01-21 21:05:16,CH-1,155.44,5.07,4300.41,1.00,0.84,1975.71
2026-01-21 21:05:16,CH-2,253.69,6.89,3928.97,1.38,0.70,3042.57
2026-01-21 21:05:16,TX-A,339.48,7.67,2534.10,0.61,0.38,2067.15
2026-01-21 21:05:16,TX-B,297.04,8.04,1935.05,0.54,0.21,2291.09
2026-01-21 21:05:16,TX-C,349.52,7.27,2821.11,0.55,0.42,2549.50
2026-01-21 21:05:17,CH-1,216.02,2.90,3904.03,1.06,0.34,2999.59
2026-01-21 21:05:17,CH-2,245.00,5.10,3288.13,1.13,0.76,4725.65
2026-01-21 21:05:17,TX-A,312.87,7.51,2806.93,0.11,0.14,2318.05
2026-01-21 21:05:17,TX-B,252.07,7.65,1903.67,0.53,0.13,1521.96
2026-01-21 21:05:17,TX-C,263.04,7.89,3056.99,0.41,0.27,2628.83
2026-01-21 21:05:18,CH-1,168.46,7.82,3322.32,1.53,0.67,2092.76
2026-01-21 21:05:18,CH-2,293.12,5.83,3574.36,1.51,0.55,3505.30
2026-01-21 21:05:18,TX-A,326.02,7.85,2299.15,0.54,0.26,2616.45
2026-01-21 21:05:18,TX-B,445.14,7.72,3028.92,0.62,0.30,1912.71
2026-01-21 21:05:18,TX-C,305.63,5.93,1999.58,0.32,0.21,3186.83
2026-01-21 21:05:19,CH-1,199.54,7.16,2823.37,0.89,0.81,3436.59
2026-01-21 21:05:19,CH-2,172.59,6.07,4393.01,0.71,0.49,3314.37
2026-01-21 21:05:19,TX-A,364.64,8.66,2741.16,0.47,0.30,1871.56
2026-01-21 21:05:19,TX-B,221.44,8.31,2459.33,0.31,0.29,2247.49
2026-01-21 21:05:19,TX-C,388.11,9.71,4247.78,0.27,0.31,1754.38
2026-01-21 21:05:20,CH-1,221.56,4.14,4294.82,1.59,0.52,1329.87
2026-01-21 21:05:20,CH-2,214.79,6.38,3036.66,1.05,0.53,3472.40
2026-01-21 21:05:20,TX-A,427.73,7.68,2951.39,0.39,0.23,2119.31
2026-01-21 21:05:20,TX-B,457.28,9.02,2813.86,0.55,0.22,1860.42
2026-01-21 21:05:20,TX-C,446.95,7.14,2596.05,0.55,0.28,2373.41
2026-01-21 21:05:21,CH-1,249.74,5.65,3870.10,1.04,0.71,3755.12
2026-01-21 21:05:21,CH-2,189.35,5.70,4539.15,1.10,0.59,2982.89
2026-01-21 21:05:21,TX-A,307.50,8.04,2592.62,0.39,0.20,1934.34
2026-01-21 21:05:21,TX-B,408.48,8.40,1823.70,0.50,0.31,2561.14
2026-01-21 21:05:21,TX-C,320.67,8.50,3203.89,0.71,0.19,1837.09
2026-01-21 21:05:22,CH-1,229.55,5.42,3877.70,1.02,0.39,2848.35
2026-01-21 21:05:22,CH-2,239.34,4.15,2486.81,1.16,0.71,4012.09
2026-01-21 21:05:22,TX-A,318.59,9.18,3042.45,0.46,0.35,1143.86
2026-01-21 21:05:22,TX-B,388.86,8.38,2631.40,0.59,0.29,2073.84
2026-01-21 21:05:22,TX-C,291.45,6.92,2469.84,0.54,0.19,2181.37
2026-01-21 21:05:23,CH-1,243.19,5.91,2332.09,1.66,0.71,2854.44
2026-01-21 21:05:23,CH-2,240.00,6.57,3987.79,1.42,0.89,4345.64
2026-01-21 21:05:23,TX-A,363.51,7.04,2697.27,0.54,0.22,2280.34
2026-01-21 21:05:23,TX-B,318.90,7.40,3632.33,0.33,0.25,2236.91
2026-01-21 21:05:23,TX-C,289.65,8.34,3809.45,0.33,0.27,3240.59
2026-01-21 21:05:24,CH-1,258.98,4.38,4269.05,1.62,0.99,2984.83
2026-01-21 21:05:24,CH-2,179.46,5.51,3625.44,1.25,0.63,3444.97
2026-01-21 21:05:24,TX-A,325.94,7.84,3094.88,0.54,0.30,1608.30
2026-01-21 21:05:24,TX-B,304.32,8.39,2260.16,0.74,0.38,2214.14
2026-01-21 21:05:24,TX-C,370.44,9.06,2243.22,0.38,0.19,2649.94
2026-01-21 21:05:25,CH-1,175.29,4.79,2981.40,1.23,0.48,2121.91
2026-01-21 21:05:25,CH-2,131.99,3.55,2881.58,1.07,0.62,2556.03
2026-01-21 21:05:25,TX-A,385.05,8.16,2274.09,0.68,0.34,2071.08
2026-01-21 21:05:25,TX-B,454.62,7.18,2401.32,0.42,0.22,2354.22
2026-01-21 21:05:25,TX-C,362.49,8.35,2653.70,0.40,0.35,2542.37
2026-01-21 21:05:26,CH-1,163.80,5.71,3356.61,1.00,0.98,2884.03
2026-01-21 21:05:26,CH-2,183.85,5.08,4091.59,1.57,0.54,2715.97
2026-01-21 21:05:26,TX-A,466.79,8.76,2740.64,0.70,0.30,2225.94
2026-01-21 21:05:26,TX-B,320.49,6.49,2327.36,0.41,0.28,2531.19
2026-01-21 21:05:26,TX-C,474.01,7.75,3276.66,0.47,0.16,2004.52
2026-01-21 21:05:27,CH-1,228.42,5.92,2806.16,1.20,0.72,2576.14
2026-01-21 21:05:27,CH-2,221.44,4.54,3810.49,1.65,0.16,2474.07
2026-01-21 21:05:27,TX-A,350.87,7.03,2888.75,0.60,0.20,2318.92
2026-01-21 21:05:27,TX-B,381.51,7.79,2365.45,0.26,0.18,1674.84
2026-01-21 21:05:27,TX-C,414.87,7.57,2479.59,0.43,0.23,2289.75
2026-01-21 21:05:28,CH-1,165.76,5.39,4095.39,0.41,0.82,3786.27
2026-01-21 21:05:28,CH-2,292.92,6.45,3467.56,1.50,0.52,3524.71
2026-01-21 21:05:28,TX-A,401.15,8.33,2661.16,0.46,0.30,1491.27
2026-01-21 21:05:28,TX-B,353.19,6.99,3224.21,0.61,0.22,2199.03
2026-01-21 21:05:28,TX-C,577.69,6.85,2222.14,0.40,0.36,2098.45
2026-01-21 21:05:29,CH-1,233.53,8.30,3561.15,1.09,0.47,2985.94
2026-01-21 21:05:29,CH-2,112.63,5.57,3902.24,1.73,0.62,4026.74
2026-01-21 21:05:29,TX-A,448.84,9.12,1967.08,0.50,0.18,1805.81
2026-01-21 21:05:29,TX-B,198.44,8.73,3300.82,0.64,0.28,2258.72
2026-01-21 21:05:29,TX-C,430.14,7.38,3561.91,0.56,0.24,2767.85
2026-01-21 21:05:30,CH-1,200.18,7.02,4253.19,1.00,0.70,3291.84
2026-01-21 21:05:30,CH-2,225.00,4.53,2920.67,1.41,0.39,3279.21
2026-01-21 21:05:30,TX-A,402.33,9.32,1261.57,0.61,0.24,2100.73
2026-01-21 21:05:30,TX-B,184.48,8.38,3102.46,0.52,0.31,1915.95
2026-01-21 21:05:30,TX-C,374.42,6.55,2254.75,0.66,0.26,2128.95
2026-01-21 21:05:31,CH-1,227.03,4.65,2231.50,1.50,0.52,2862.78
2026-01-21 21:05:31,CH-2,201.22,7.33,3202.03,1.11,0.64,3211.66
2026-01-21 21:05:31,TX-A,394.05,7.19,2725.00,0.47,0.22,2689.84
2026-01-21 21:05:31,TX-B,214.36,7.03,1684.28,0.77,0.37,2003.97
2026-01-21 21:05:31,TX-C,259.50,7.90,2734.30,0.60,0.25,2678.66
2026-01-21 21:05:32,CH-1,203.12,5.23,2623.60,1.03,0.59,3397.78
2026-01-21 21:05:32,CH-2,281.46,6.82,3771.06,0.60,0.66,3134.31
2026-01-21 21:05:32,TX-A,345.71,7.51,2263.71,0.45,0.20,2230.52
2026-01-21 21:05:32,TX-B,163.61,8.45,2653.53,0.43,0.25,2548.54
2026-01-21 21:05:32,TX-C,439.98,8.33,2311.12,0.59,0.27,1773.58
2026-01-21 21:05:33,CH-1,216.44,1.90,3944.68,1.09,0.51,3521.05
2026-01-21 21:05:33,CH-2,284.65,6.51,3127.80,2.03,0.89,3162.97
2026-01-21 21:05:33,TX-A,434.39,8.50,3499.69,0.30,0.36,2797.78
2026-01-21 21:05:33,TX-B,273.59,9.13,2156.34,0.39,0.16,2417.10
2026-01-21 21:05:33,TX-C,262.37,6.96,2827.37,0.30,0.15,2448.01
2026-01-21 21:05:34,CH-1,181.94,4.38,5393.81,1.87,0.60,4510.83
2026-01-21 21:05:34,CH-2,184.69,4.39,4264.45,1.79,0.59,3060.86
2026-01-21 21:05:34,TX-A,365.40,7.53,2388.92,0.42,0.29,1727.84
2026-01-21 21:05:34,TX-B,272.37,8.81,3202.27,0.38,0.10,2737.36
2026-01-21 21:05:34,TX-C,368.88,9.28,2706.43,0.61,0.18,1484.21
2026-01-21 21:05:35,CH-1,240.50,6.70,3374.25,1.67,0.63,2930.90
2026-01-21 21:05:35,CH-2,267.02,5.98,3723.10,1.29,0.37,2281.30
2026-01-21 21:05:35,TX-A,458.72,7.87,3993.13,0.51,0.24,2342.70
2026-01-21 21:05:35,TX-B,389.25,6.89,2311.76,0.70,0.35,2243.15
2026-01-21 21:05:35,TX-C,379.01,7.82,1872.92,0.29,0.26,2279.42
2026-01-21 21:05:36,CH-1,292.62,4.27,4067.72,1.51,1.03,1388.29
2026-01-21 21:05:36,CH-2,228.09,4.59,3625.83,1.39,0.59,2730.46
2026-01-21 21:05:36,TX-A,267.60,9.46,1791.09,0.69,0.38,2082.88
2026-01-21 21:05:36,TX-B,318.85,8.20,2368.32,0.55,0.18,2423.62
2026-01-21 21:05:36,TX-C,436.06,7.14,2818.61,0.46,0.26,1473.52
2026-01-21 21:05:37,CH-1,220.91,7.06,2232.37,1.90,0.79,4016.61
2026-01-21 21:05:37,CH-2,115.19,5.10,4843.06,0.83,0.53,3365.12
2026-01-21 21:05:37,TX-A,170.15,7.99,2109.77,0.48,0.35,2173.74
2026-01-21 21:05:37,TX-B,303.60,8.78,2750.34,0.53,0.25,1743.63
2026-01-21 21:05:37,TX-C,390.84,6.79,2253.98,0.43,0.15,2365.85
2026-01-21 21:05:38,CH-1,263.21,6.91,2616.86,1.18,0.48,2932.61
2026-01-21 21:05:38,CH-2,232.23,6.59,3864.33,1.33,0.75,4059.16
2026-01-21 21:05:38,TX-A,260.59,9.06,2952.24,0.39,0.34,1539.88
2026-01-21 21:05:38,TX-B,373.23,8.24,2530.97,0.55,0.23,3070.46
2026-01-21 21:05:38,TX-C,420.15,7.10,2468.60,0.65,0.31,2230.12
2026-01-21 21:05:39,CH-1,213.09,5.08,4427.47,1.00,0.48,2777.83
2026-01-21 21:05:39,CH-2,221.20,6.48,3242.78,1.16,0.48,4083.68
2026-01-21 21:05:39,TX-A,312.18,7.89,1843.93,0.78,0.30,1948.06
2026-01-21 21:05:39,TX-B,488.20,7.65,2833.23,0.63,0.33,2438.22
2026-01-21 21:05:39,TX-C,355.33,7.25,2556.37,0.63,0.36,2398.15
2026-01-21 21:05:40,CH-1,228.63,6.17,5837.50,1.53,0.86,3737.86
2026-01-21 21:05:40,CH-2,219.75,6.40,3496.61,0.98,0.79,3016.01
2026-01-21 21:05:40,TX-A,391.54,6.29,3024.59,0.71,0.31,2623.95
2026-01-21 21:05:40,TX-B,371.66,9.73,3142.92,0.59,0.17,1820.97
2026-01-21 21:05:40,TX-C,290.05,7.78,3942.40,0.56,0.27,2456.91
2026-01-21 21:05:41,CH-1,297.41,6.39,2842.56,1.05,0.79,4241.14
2026-01-21 21:05:41,CH-2,214.66,7.06,2352.53,1.59,0.72,2697.86
2026-01-21 21:05:41,TX-A,356.00,8.09,1631.83,0.66,0.41,1941.29
2026-01-21 21:05:41,TX-B,370.43,7.68,2790.90,0.42,0.23,2368.54
2026-01-21 21:05:41,TX-C,304.80,7.24,1891.02,0.45,0.37,1707.65
2026-01-21 21:05:42,CH-1,157.36,3.96,2867.20,0.98,0.60,3713.35
2026-01-21 21:05:42,CH-2,201.25,6.06,6205.49,0.98,0.24,2179.68
2026-01-21 21:05:42,TX-A,269.55,8.24,3560.15,0.63,0.31,2435.17
2026-01-21 21:05:42,TX-B,314.82,9.30,1725.18,0.53,0.30,1941.73
2026-01-21 21:05:42,TX-C,296.96,8.45,2440.37,0.29,0.21,2001.02
2026-01-21 21:05:43,CH-1,292.77,6.67,4088.95,1.19,0.58,3734.88
2026-01-21 21:05:43,CH-2,133.86,8.14,2679.59,1.45,0.83,1788.65
2026-01-21 21:05:43,TX-A,364.67,9.32,3109.66,0.34,0.20,2442.44
2026-01-21 21:05:43,TX-B,356.69,8.03,3911.70,0.57,0.26,2271.78
2026-01-21 21:05:43,TX-C,322.61,7.19,2831.15,0.47,0.19,2289.18
2026-01-21 21:05:44,CH-1,213.52,5.93,4446.66,1.34,0.57,2745.90
2026-01-21 21:05:44,CH-2,256.37,5.09,3063.42,1.29,0.60,4207.60
2026-01-21 21:05:44,TX-A,319.95,6.66,2547.18,0.63,0.27,2291.71
2026-01-21 21:05:44,TX-B,565.67,8.76,2284.38,0.44,0.27,1788.91
2026-01-21 21:05:44,TX-C,497.13,7.39,2730.42,0.72,0.23,1350.63
2026-01-21 21:05:45,CH-1,310.68,4.53,4718.22,1.42,0.16,2662.65
2026-01-21 21:05:45,CH-2,146.91,5.73,2705.39,1.89,0.75,4167.44
2026-01-21 21:05:45,TX-A,372.64,7.38,2988.40,0.62,0.32,2126.60
2026-01-21 21:05:45,TX-B,303.26,8.60,1867.69,0.37,0.31,2550.28
2026-01-21 21:05:45,TX-C,369.09,8.04,3376.66,0.49,0.27,1600.11
2026-01-21 21:05:46,CH-1,287.52,3.38,3927.09,1.16,0.48,2537.26
2026-01-21 21:05:46,CH-2,206.71,6.80,3275.19,0.89,0.74,4270.72
2026-01-21 21:05:46,TX-A,365.95,8.43,3115.06,0.60,0.16,1905.30
2026-01-21 21:05:46,TX-B,351.64,7.18,3179.95,0.17,0.26,1741.18
2026-01-21 21:05:46,TX-C,312.31,7.04,3431.66,0.42,0.27,2374.87
2026-01-21 21:05:47,CH-1,128.79,6.02,4205.55,1.43,0.65,3152.53
2026-01-21 21:05:47,CH-2,277.38,5.27,2260.14,1.49,0.54,3391.45
2026-01-21 21:05:47,TX-A,340.14,9.64,3448.90,0.59,0.38,1925.78
2026-01-21 21:05:47,TX-B,341.41,7.63,2449.96,0.58,0.33,2164.36
2026-01-21 21:05:47,TX-C,336.87,7.31,2396.27,0.41,0.38,2830.58
2026-01-21 21:05:48,CH-1,251.97,6.01,4276.43,1.29,0.83,2778.35
2026-01-21 21:05:48,CH-2,228.62,6.69,3636.31,1.42,0.41,3793.84
2026-01-21 21:05:48,TX-A,394.72,7.47,2616.69,0.60,0.35,2436.98
2026-01-21 21:05:48,TX-B,309.19,8.15,2654.06,0.44,0.23,2542.01
2026-01-21 21:05:48,TX-C,436.55,9.48,2367.48,0.63,0.32,2753.17
2026-01-21 21:05:49,CH-1,116.89,5.66,3920.60,0.95,0.58,3901.37
2026-01-21 21:05:49,CH-2,163.89,3.62,4570.54,0.86,0.61,3037.69
2026-01-21 21:05:49,TX-A,457.59,7.84,1772.10,0.54,0.36,2360.94
2026-01-21 21:05:49,TX-B,405.04,7.86,2189.34,0.39,0.22,2372.51
2026-01-21 21:05:49,TX-C,338.29,8.13,3125.37,0.46,0.11,1916.38
2026-01-21 21:05:50,CH-1,339.91,6.07,3669.65,1.63,0.34,3341.49
2026-01-21 21:05:50,CH-2,138.17,5.84,4303.97,0.98,0.56,2589.20
2026-01-21 21:05:50,TX-A,301.82,8.55,2456.48,0.70,0.20,2380.44
2026-01-21 21:05:50,TX-B,219.56,8.44,3000.82,0.63,0.12,2287.46
2026-01-21 21:05:50,TX-C,248.15,9.09,2835.54,0.72,0.30,2280.02
2026-01-21 21:05:51,CH-1,254.52,4.92,4074.19,0.68,0.57,3297.14
2026-01-21 21:05:51,CH-2,221.65,6.89,3131.03,0.94,0.33,2932.93
2026-01-21 21:05:51,TX-A,363.26,8.29,3399.16,0.54,0.33,2792.54
2026-01-21 21:05:51,TX-B,258.91,10.05,2366.51,0.35,0.18,2689.49
2026-01-21 21:05:51,TX-C,444.96,7.39,1849.21,0.48,0.20,2513.85
2026-01-21 21:05:52,CH-1,206.58,6.84,4201.21,0.82,0.70,2372.07
2026-01-21 21:05:52,CH-2,194.15,5.23,3454.50,1.13,0.59,3284.62
2026-01-21 21:05:52,TX-A,537.17,8.78,3019.06,0.45,0.27,2307.47
2026-01-21 21:05:52,TX-B,260.23,8.42,4355.40,0.28,0.17,2532.81
2026-01-21 21:05:52,TX-C,212.40,7.59,2259.43,0.71,0.25,2018.04
2026-01-21 21:05:53,CH-1,256.57,5.27,4082.05,1.17,0.51,2958.87
2026-01-21 21:05:53,CH-2,176.16,7.38,3684.67,1.64,0.69,3105.78
2026-01-21 21:05:53,TX-A,380.13,7.24,2369.15,0.51,0.29,2482.95
2026-01-21 21:05:53,TX-B,210.40,8.03,3212.09,0.43,0.24,1683.90
2026-01-21 21:05:53,TX-C,291.07,6.82,2779.21,0.29,0.27,2044.59
2026-01-21 21:05:54,CH-1,237.71,7.83,4344.42,1.96,0.65,3164.90
2026-01-21 21:05:54,CH-2,242.68,4.94,3870.22,0.65,0.41,3173.83
2026-01-21 21:05:54,TX-A,376.84,7.42,2670.59,0.85,0.21,2466.92
2026-01-21 21:05:54,TX-B,343.73,8.14,3386.59,0.37,0.34,2441.07
2026-01-21 21:05:54,TX-C,318.84,7.49,2504.69,0.32,0.20,2003.30
2026-01-21 21:05:55,CH-1,129.17,6.87,2302.64,1.97,0.69,2182.48
2026-01-21 21:05:55,CH-2,237.11,4.72,4219.86,1.42,0.86,2646.45
2026-01-21 21:05:55,TX-A,262.48,6.69,2852.33,0.53,0.24,2547.83
2026-01-21 21:05:55,TX-B,367.32,7.20,2897.22,0.58,0.25,2779.62
2026-01-21 21:05:55,TX-C,467.65,7.90,2886.24,0.68,0.26,2446.27
2026-01-21 21:05:56,CH-1,155.24,5.83,4422.78,1.32,0.66,2436.95
2026-01-21 21:05:56,CH-2,241.08,7.32,3354.84,1.44,0.81,4048.21
2026-01-21 21:05:56,TX-A,325.36,9.87,2000.77,0.64,0.15,2592.10
2026-01-21 21:05:56,TX-B,380.82,8.46,1892.90,0.67,0.28,2166.51
2026-01-21 21:05:56,TX-C,192.04,9.26,2261.97,0.73,0.29,2269.45
2026-01-21 21:05:57,CH-1,192.20,6.22,3301.74,1.13,0.39,3669.78
2026-01-21 21:05:57,CH-2,285.76,8.28,3347.44,1.59,0.35,2701.15
2026-01-21 21:05:57,TX-A,305.55,8.06,2929.73,0.70,0.13,2493.27
2026-01-21 21:05:57,TX-B,299.94,7.96,3335.41,0.62,0.10,2861.59
2026-01-21 21:05:57,TX-C,462.94,8.39,2916.38,0.34,0.24,2634.90
2026-01-21 21:05:58,CH-1,224.63,7.37,1704.45,1.41,0.53,3308.77
2026-01-21 21:05:58,CH-2,140.19,6.74,3108.65,1.11,0.98,2980.34
2026-01-21 21:05:58,TX-A,222.16,7.53,2917.01,0.49,0.23,2124.39
2026-01-21 21:05:58,TX-B,362.05,7.76,2502.61,0.34,0.30,1346.86
2026-01-21 21:05:58,TX-C,241.07,7.61,3133.14,0.50,0.21,1933.70
2026-01-21 21:05:59,CH-1,214.80,5.88,3946.39,1.01,0.55,2194.63
2026-01-21 21:05:59,CH-2,257.43,9.16,3499.14,1.22,0.58,3076.03
2026-01-21 21:05:59,TX-A,268.14,9.55,2680.81,0.63,0.34,1860.48
2026-01-21 21:05:59,TX-B,353.78,8.63,3974.93,0.14,0.14,2167.26
2026-01-21 21:05:59,TX-C,406.63,8.74,2123.41,0.50,0.29,2343.27
2026-01-21 21:06:00,CH-1,255.28,6.66,2451.29,1.79,0.23,2394.82
2026-01-21 21:06:00,CH-2,209.82,6.59,3325.63,0.83,0.61,2426.52
2026-01-21 21:06:00,TX-A,340.73,9.34,3019.56,0.47,0.30,2704.71
2026-01-21 21:06:00,TX-B,281.31,7.17,1836.57,0.50,0.32,2269.14
2026-01-21 21:06:00,TX-C,286.72,8.57,2341.31,0.31,0.29,2207.09
2026-01-21 21:06:01,CH-1,191.73,7.00,3557.02,1.60,0.88,3477.53
2026-01-21 21:06:01,CH-2,211.15,6.71,4236.35,1.16,0.61,2541.49
2026-01-21 21:06:01,TX-A,306.61,7.21,2397.45,0.52,0.26,2238.69
2026-01-21 21:06:01,TX-B,256.83,7.49,3499.86,0.44,0.16,1972.73
